UDI,Type,falha_real,score_falha,alerta,limiar,resultado
3066,M,0,0.0545774363,0,0.29,TN
3081,M,0,0.0089520055,0,0.29,TN
3082,M,0,0.02193521129,0,0.29,TN
3086,L,0,0.01524178631,0,0.29,TN
3092,L,0,0.008247691949,0,0.29,TN
3097,L,0,0.009486176306,0,0.29,TN
3099,M,0,0.0206509743,0,0.29,TN
3105,M,0,0.085712762,0,0.29,TN
3107,L,0,0.1084999171,0,0.29,TN
3118,M,0,0.005756620253,0,0.29,TN
3119,M,0,0.006208410423,0,0.29,TN
3128,L,0,0.01585839168,0,0.29,TN
3129,M,0,0.002854822964,0,0.29,TN
3131,L,0,0.01531826154,0,0.29,TN
3133,L,0,0.004141003706,0,0.29,TN
3145,M,0,0.005589514773,0,0.29,TN
3150,H,0,0.001980386726,0,0.29,TN
3151,L,0,0.0114127575,0,0.29,TN
3159,L,0,0.02843430562,0,0.29,TN
3164,L,0,0.0249948159,0,0.29,TN
3171,M,0,0.05474726014,0,0.29,TN
3177,L,0,0.01819792842,0,0.29,TN
3182,L,0,0.00402667505,0,0.29,TN
3186,L,0,0.04304852094,0,0.29,TN
3195,L,0,0.01962948431,0,0.29,TN
3202,L,0,0.008365428465,0,0.29,TN
3219,L,0,0.01986902431,0,0.29,TN
3222,L,0,0.01313135677,0,0.29,TN
3225,M,0,0.003994323329,0,0.29,TN
3230,L,0,0.009535207968,0,0.29,TN
3233,L,0,0.003456078611,0,0.29,TN
3235,L,0,0.003393905529,0,0.29,TN
3249,M,0,0.009594449821,0,0.29,TN
3252,L,0,0.01077325542,0,0.29,TN
3253,L,0,0.04759881895,0,0.29,TN
3256,L,0,0.01077325542,0,0.29,TN
3257,L,0,0.02205886131,0,0.29,TN
3258,L,0,0.03602083187,0,0.29,TN
3265,H,0,0.007223977635,0,0.29,TN
3268,L,0,0.006339425971,0,0.29,TN
3272,M,0,0.1079635774,0,0.29,TN
3296,L,0,0.0008664223306,0,0.29,TN
3303,L,0,0.002897010348,0,0.29,TN
3304,L,0,0.01761035701,0,0.29,TN
3308,M,0,0.001867351178,0,0.29,TN
3310,L,0,0.01761035701,0,0.29,TN
3312,L,0,0.002077992456,0,0.29,TN
3319,L,0,0.007535960055,0,0.29,TN
3321,L,0,0.04174754102,0,0.29,TN
3322,L,0,0.003122460463,0,0.29,TN
3329,L,0,0.01619492377,0,0.29,TN
3346,L,0,0.003325363101,0,0.29,TN
3347,L,0,0.01465864403,0,0.29,TN
3374,L,0,0.003602559062,0,0.29,TN
3377,M,0,0.04879167414,0,0.29,TN
3383,L,0,0.0007489623008,0,0.29,TN
3387,H,0,0.003340835159,0,0.29,TN
3393,L,0,0.01692800973,0,0.29,TN
3407,L,0,0.0008484433172,0,0.29,TN
3410,M,0,0.003932604338,0,0.29,TN
3413,L,0,0.2700882102,0,0.29,TN
3418,L,0,0.00195190586,0,0.29,TN
3421,L,0,0.01681880844,0,0.29,TN
3425,L,0,0.002867097983,0,0.29,TN
3426,M,0,0.002499259447,0,0.29,TN
3428,L,0,0.00263767805,0,0.29,TN
3437,L,0,0.009185362882,0,0.29,TN
3439,L,0,0.001845316101,0,0.29,TN
3447,H,0,0.2931839739,1,0.29,FP
3451,L,0,0.1634478701,0,0.29,TN
3452,L,0,0.006663758998,0,0.29,TN
3454,L,0,0.01232365099,0,0.29,TN
3456,H,0,0.004774287412,0,0.29,TN
3457,H,0,0.004774287412,0,0.29,TN
3460,L,0,0.2707541108,0,0.29,TN
3464,L,0,0.004749155332,0,0.29,TN
3469,L,0,0.01376384004,0,0.29,TN
3473,L,0,0.005119206601,0,0.29,TN
3475,M,0,0.008909061941,0,0.29,TN
3478,L,0,0.005119206601,0,0.29,TN
3500,L,0,0.4259840815,1,0.29,FP
3501,H,0,0.0005963394452,0,0.29,TN
3503,M,0,0.2520063246,0,0.29,TN
3504,L,0,0.02710602685,0,0.29,TN
3511,L,0,0.00619889984,0,0.29,TN
3514,M,0,0.1072843995,0,0.29,TN
3516,M,0,0.01645700449,0,0.29,TN
3520,M,0,0.02400392626,0,0.29,TN
3524,L,0,0.01564324209,0,0.29,TN
3528,M,0,0.2348976037,0,0.29,TN
3532,M,0,0.04124790001,0,0.29,TN
3537,L,0,0.005003542366,0,0.29,TN
3538,M,0,0.02210771786,0,0.29,TN
3539,L,0,0.002636117265,0,0.29,TN
3548,M,0,0.05918494168,0,0.29,TN
3552,L,0,0.008547306981,0,0.29,TN
3558,M,0,0.3166180589,1,0.29,FP
3562,L,0,0.00138718397,0,0.29,TN
3571,H,0,0.02227587602,0,0.29,TN
3572,M,0,0.0212932555,0,0.29,TN
3576,L,0,0.01608061187,0,0.29,TN
3583,L,0,0.07488821891,0,0.29,TN
3593,H,0,0.3422100174,1,0.29,FP
3594,M,0,0.2766672107,0,0.29,TN
3597,L,0,0.7250757059,1,0.29,FP
3598,M,0,0.01245465177,0,0.29,TN
3604,L,0,0.004125418781,0,0.29,TN
3618,L,0,0.01224788494,0,0.29,TN
3619,L,0,0.03095276241,0,0.29,TN
3637,L,0,0.03438349159,0,0.29,TN
3641,H,0,0.002789434614,0,0.29,TN
3644,L,0,0.003644704755,0,0.29,TN
3649,M,0,0.04412917035,0,0.29,TN
3652,L,0,0.02781185273,0,0.29,TN
3656,L,0,0.003901783645,0,0.29,TN
3660,M,0,0.006538257096,0,0.29,TN
3667,M,0,0.0066219462,0,0.29,TN
3669,L,0,0.002114115475,0,0.29,TN
3672,M,0,0.003289858012,0,0.29,TN
3679,L,0,0.006658699155,0,0.29,TN
3682,M,0,0.02328495629,0,0.29,TN
3683,L,0,0.003338941061,0,0.29,TN
3684,M,0,0.01400904832,0,0.29,TN
3687,L,0,0.0770188156,0,0.29,TN
3689,L,0,0.07464040318,0,0.29,TN
3696,L,1,0.2303365595,0,0.29,FN
3700,L,0,0.002785405111,0,0.29,TN
3713,L,0,0.002361681848,0,0.29,TN
3717,L,0,0.003553510323,0,0.29,TN
3719,L,0,0.01131620895,0,0.29,TN
3723,L,0,0.01172468582,0,0.29,TN
3725,M,0,0.06209332884,0,0.29,TN
3726,H,0,0.006084889159,0,0.29,TN
3728,L,0,0.003644704755,0,0.29,TN
3730,M,0,0.6683089618,1,0.29,FP
3734,L,0,0.00138718397,0,0.29,TN
3744,L,0,0.007109992717,0,0.29,TN
3755,L,0,0.02035935286,0,0.29,TN
3763,M,0,0.003511974671,0,0.29,TN
3764,L,0,0.04998845011,0,0.29,TN
3766,M,0,0.05550383665,0,0.29,TN
3767,L,0,0.7762780063,1,0.29,FP
3772,M,0,0.1228219697,0,0.29,TN
3778,M,0,0.2042466679,0,0.29,TN
3786,L,0,0.009034448206,0,0.29,TN
3787,L,0,0.01022627668,0,0.29,TN
3793,L,0,0.0113500789,0,0.29,TN
3795,M,0,0.7727404616,1,0.29,FP
3802,M,0,0.01148096159,0,0.29,TN
3805,L,0,0.007860573527,0,0.29,TN
3807,M,1,0.4475374831,1,0.29,TP
3808,M,0,0.004778819945,0,0.29,TN
3813,L,0,0.06720408337,0,0.29,TN
3815,M,1,0.6625088811,1,0.29,TP
3821,L,0,0.03250034466,0,0.29,TN
3831,L,0,0.004454456716,0,0.29,TN
3834,M,0,0.003900022974,0,0.29,TN
3837,L,0,0.004608725082,0,0.29,TN
3840,M,0,0.007192362594,0,0.29,TN
3844,L,0,0.7119115354,1,0.29,FP
3852,H,0,0.09012736488,0,0.29,TN
3857,M,0,0.6054086161,1,0.29,FP
3859,L,0,0.2696516935,0,0.29,TN
3860,L,0,0.2895725074,0,0.29,TN
3863,H,0,0.2277870387,0,0.29,TN
3867,L,0,0.7162172702,1,0.29,FP
3874,L,0,0.01008382785,0,0.29,TN
3877,L,0,0.004725753304,0,0.29,TN
3887,L,0,0.05899066321,0,0.29,TN
3896,M,0,0.004629532099,0,0.29,TN
3903,L,0,0.001462242585,0,0.29,TN
3909,L,0,0.003003434581,0,0.29,TN
3910,H,0,0.005012200106,0,0.29,TN
3911,L,0,0.003898326051,0,0.29,TN
3913,L,0,0.001640805267,0,0.29,TN
3917,L,0,0.01927030126,0,0.29,TN
3927,L,0,0.01695094087,0,0.29,TN
3936,M,1,0.7683956227,1,0.29,TP
3941,L,0,0.2204756873,0,0.29,TN
3945,L,0,0.5699960182,1,0.29,FP
3947,M,0,0.01540107171,0,0.29,TN
3950,L,0,0.06195012048,0,0.29,TN
3952,M,0,0.0115894673,0,0.29,TN
3956,L,0,0.03507191744,0,0.29,TN
3965,M,0,0.01063553575,0,0.29,TN
3967,L,0,0.002212394003,0,0.29,TN
3970,L,0,0.00138718397,0,0.29,TN
3975,L,0,0.00138718397,0,0.29,TN
3978,M,0,0.002226582342,0,0.29,TN
3990,L,0,0.002370273073,0,0.29,TN
3992,L,0,0.00533864219,0,0.29,TN
4002,H,0,0.002956941865,0,0.29,TN
4014,M,0,0.01527484834,0,0.29,TN
4016,L,0,0.004916859036,0,0.29,TN
4027,M,0,0.3292895591,1,0.29,FP
4029,L,0,0.3438509926,1,0.29,FP
4032,L,0,0.3723219276,1,0.29,FP
4035,L,1,0.1696361141,0,0.29,FN
4036,L,0,0.00251828011,0,0.29,TN
4051,L,0,0.02906647994,0,0.29,TN
4060,L,0,0.004948405761,0,0.29,TN
4061,M,0,0.6774031878,1,0.29,FP
4065,L,0,0.02744127723,0,0.29,TN
4079,H,1,0.5878219728,1,0.29,TP
4081,L,1,0.8805617045,1,0.29,TP
4082,L,1,0.8810733615,1,0.29,TP
4084,M,0,0.002064301213,0,0.29,TN
4086,H,0,0.0009262667874,0,0.29,TN
4100,L,0,0.03159062602,0,0.29,TN
4101,L,0,0.006603563746,0,0.29,TN
4107,L,0,0.06343885859,0,0.29,TN
4112,M,0,0.007756520942,0,0.29,TN
4114,L,0,0.7749598886,1,0.29,FP
4121,M,1,0.4578247221,1,0.29,TP
4123,L,0,0.01360410045,0,0.29,TN
4127,M,0,0.0180996859,0,0.29,TN
4131,L,1,0.6797693215,1,0.29,TP
4133,M,0,0.1050829477,0,0.29,TN
4135,L,0,0.006941666996,0,0.29,TN
4137,L,0,0.02570101364,0,0.29,TN
4142,H,0,7.228852714e-05,0,0.29,TN
4144,L,0,0.002345456067,0,0.29,TN
4157,M,0,0.007723946733,0,0.29,TN
4161,M,0,0.004730810932,0,0.29,TN
4171,M,1,0.8161654126,1,0.29,TP
4177,M,0,0.005318868054,0,0.29,TN
4180,L,1,0.7573274869,1,0.29,TP
4193,M,0,0.004748499756,0,0.29,TN
4197,M,0,0.006147142829,0,0.29,TN
4202,L,0,0.1742839711,0,0.29,TN
4213,M,0,0.2431618732,0,0.29,TN
4223,M,0,0.003121376504,0,0.29,TN
4224,L,0,0.004209516175,0,0.29,TN
4232,L,0,0.791991481,1,0.29,FP
4242,L,0,0.04049604455,0,0.29,TN
4244,M,0,0.01789640902,0,0.29,TN
4251,L,0,0.01205921913,0,0.29,TN
4256,M,0,0.1315774704,0,0.29,TN
4259,M,1,0.6347757667,1,0.29,TP
4265,M,0,0.01856969015,0,0.29,TN
4271,L,1,0.9151888499,1,0.29,TP
4272,L,0,0.02124476155,0,0.29,TN
4275,L,0,0.02238728365,0,0.29,TN
4284,M,1,0.5264444746,1,0.29,TP
4288,M,0,0.008408845616,0,0.29,TN
4289,M,0,0.08552142807,0,0.29,TN
4292,L,0,0.06583522889,0,0.29,TN
4297,L,1,0.6606255186,1,0.29,TP
4298,M,0,0.2270558874,0,0.29,TN
4306,L,0,0.00371611144,0,0.29,TN
4308,L,1,0.4574486518,1,0.29,TP
4313,L,0,0.01833319074,0,0.29,TN
4316,M,0,0.0008343072862,0,0.29,TN
4320,M,0,0.04737866464,0,0.29,TN
4325,L,0,0.004589737966,0,0.29,TN
4328,H,0,0.002516732972,0,0.29,TN
4330,L,0,0.004160351745,0,0.29,TN
4331,L,0,0.005845170972,0,0.29,TN
4333,M,0,0.006706411243,0,0.29,TN
4338,L,0,0.01085290183,0,0.29,TN
4340,L,0,0.02813795843,0,0.29,TN
4343,M,1,0.6017892557,1,0.29,TP
4350,L,0,0.004368042226,0,0.29,TN
4352,L,0,0.03715794885,0,0.29,TN
4358,L,0,0.08721670641,0,0.29,TN
4361,L,0,0.002005775389,0,0.29,TN
4364,H,0,0.002772914319,0,0.29,TN
4368,H,0,0.02824422443,0,0.29,TN
4375,L,0,0.1462452534,0,0.29,TN
4380,M,0,0.2221099665,0,0.29,TN
4382,L,0,0.3333367272,1,0.29,FP
4385,L,0,0.3553167566,1,0.29,FP
4393,L,0,0.02434030879,0,0.29,TN
4395,L,0,0.02669505482,0,0.29,TN
4404,L,0,0.06695066729,0,0.29,TN
4405,M,0,0.0461004703,0,0.29,TN
4414,M,0,0.1812066316,0,0.29,TN
4428,M,1,0.7422979435,1,0.29,TP
4430,M,0,0.01529702631,0,0.29,TN
4432,H,0,0.06256074034,0,0.29,TN
4438,L,0,0.003786124859,0,0.29,TN
4450,M,1,0.7441004151,1,0.29,TP
4451,L,0,0.002005775389,0,0.29,TN
4454,L,0,0.09729622216,0,0.29,TN
4455,L,0,0.09813503753,0,0.29,TN
4459,L,0,0.08494435425,0,0.29,TN
4462,L,0,0.01831889366,0,0.29,TN
4467,L,0,0.2181190013,0,0.29,TN
4472,L,0,0.01454663642,0,0.29,TN
4475,L,0,0.03023114309,0,0.29,TN
4488,L,0,0.01814283847,0,0.29,TN
4489,M,0,0.005894388142,0,0.29,TN
4496,L,1,0.9072403405,1,0.29,TP
4503,L,0,0.002976372898,0,0.29,TN
4509,L,0,0.04754673874,0,0.29,TN
4526,M,0,0.004794290654,0,0.29,TN
4539,L,0,0.01546812858,0,0.29,TN
4543,M,0,0.01170837733,0,0.29,TN
4544,M,0,0.0288391849,0,0.29,TN
4545,L,1,0.8467849737,1,0.29,TP
4547,M,0,0.01797300376,0,0.29,TN
4566,H,1,0.7139750439,1,0.29,TP
4567,L,0,0.0772204001,0,0.29,TN
4576,M,0,0.06538692664,0,0.29,TN
4577,M,0,0.01223060088,0,0.29,TN
4578,L,0,0.004816947736,0,0.29,TN
4585,L,0,0.004372373914,0,0.29,TN
4588,M,0,0.01457264309,0,0.29,TN
4589,L,0,0.004223086068,0,0.29,TN
4592,H,0,0.00799137532,0,0.29,TN
4601,L,1,0.6090542803,1,0.29,TP
4602,M,1,0.7548328832,1,0.29,TP
4605,L,0,0.005070569032,0,0.29,TN
4611,L,0,0.06245874407,0,0.29,TN
4615,H,0,0.004701566246,0,0.29,TN
4618,M,0,0.01436576424,0,0.29,TN
4619,M,1,0.7155992944,1,0.29,TP
4620,H,0,0.01366926855,0,0.29,TN
4626,L,0,0.05593159315,0,0.29,TN
4627,L,0,0.0201672531,0,0.29,TN
4628,M,0,0.009026263301,0,0.29,TN
4629,M,0,0.008212881634,0,0.29,TN
4631,L,0,0.006747116865,0,0.29,TN
4633,M,1,0.5668121829,1,0.29,TP
4637,L,0,0.2271635438,0,0.29,TN
4642,H,0,0.1852452202,0,0.29,TN
4651,L,0,0.006836786754,0,0.29,TN
4653,L,0,0.06397346091,0,0.29,TN
4662,L,1,0.8775815409,1,0.29,TP
4668,H,0,0.01411794011,0,0.29,TN
4672,L,0,0.02026710481,0,0.29,TN
4674,L,0,0.003397876036,0,0.29,TN
4677,L,0,0.004816947736,0,0.29,TN
4680,L,0,0.015139445,0,0.29,TN
4693,M,0,0.01275024064,0,0.29,TN
4696,L,0,0.006483407364,0,0.29,TN
4697,L,0,0.03128525487,0,0.29,TN
4698,M,0,0.008859572257,0,0.29,TN
4699,L,0,0.01387918488,0,0.29,TN
4700,L,0,0.08188252734,0,0.29,TN
4701,L,0,0.005868635716,0,0.29,TN
4702,H,0,0.0187144726,0,0.29,TN
4705,L,0,0.005528623298,0,0.29,TN
4721,M,1,0.3215943225,1,0.29,TP
4728,M,1,0.4986041897,1,0.29,TP
4736,L,0,0.2314025329,0,0.29,TN
4744,L,0,0.08366276488,0,0.29,TN
4755,M,0,0.186460412,0,0.29,TN
4756,L,1,0.7561186084,1,0.29,TP
4759,L,0,0.0639691561,0,0.29,TN
4761,L,0,0.01312031506,0,0.29,TN
4766,L,0,0.004926899448,0,0.29,TN
4767,M,0,0.0233221793,0,0.29,TN
4776,L,0,0.005403699483,0,0.29,TN
4779,H,1,0.3597748215,1,0.29,TP
4787,L,0,0.00559030058,0,0.29,TN
4788,L,0,0.0103154745,0,0.29,TN
4791,L,0,0.006242894661,0,0.29,TN
4795,L,0,0.005664146495,0,0.29,TN
4807,H,0,0.1525119669,0,0.29,TN
4811,M,0,0.007871799142,0,0.29,TN
4823,L,0,0.011109732,0,0.29,TN
4838,H,0,0.006866913366,0,0.29,TN
4839,H,0,0.01734739641,0,0.29,TN
4850,M,0,0.01172213213,0,0.29,TN
4852,L,1,0.3974959873,1,0.29,TP
4862,L,0,0.002527816255,0,0.29,TN
4866,M,0,0.006393712672,0,0.29,TN
4867,L,0,0.005252648547,0,0.29,TN
4872,L,0,0.00167150144,0,0.29,TN
4874,M,0,0.002370838336,0,0.29,TN
4878,M,0,0.003211684351,0,0.29,TN
4888,L,0,0.008232340947,0,0.29,TN
4892,M,0,0.007728079899,0,0.29,TN
4900,L,0,0.1132951284,0,0.29,TN
4903,L,0,0.1043682418,0,0.29,TN
4905,H,0,0.02377440929,0,0.29,TN
4913,L,0,0.007463814598,0,0.29,TN
4934,H,0,0.00117846011,0,0.29,TN
4951,M,0,0.006825464759,0,0.29,TN
4961,L,0,0.4072309418,1,0.29,FP
4964,L,0,0.003451019569,0,0.29,TN
4967,L,0,0.007011807314,0,0.29,TN
4968,L,0,0.06938208128,0,0.29,TN
4969,M,0,0.008905168685,0,0.29,TN
4981,M,0,0.07333602114,0,0.29,TN
4986,M,0,0.1859561215,0,0.29,TN
4992,M,0,0.008185356528,0,0.29,TN
4995,M,0,0.006866440333,0,0.29,TN
5013,M,0,0.01172484044,0,0.29,TN
5016,L,0,0.00204098188,0,0.29,TN
5019,M,0,0.00804441886,0,0.29,TN
5020,M,0,0.002616688476,0,0.29,TN
5024,M,0,0.005037994719,0,0.29,TN
5026,M,0,0.005772400462,0,0.29,TN
5031,M,0,0.05030506678,0,0.29,TN
5035,M,0,0.00430263376,0,0.29,TN
5040,H,0,0.008463386345,0,0.29,TN
5041,H,0,0.007028631698,0,0.29,TN
5042,L,0,0.1235112199,0,0.29,TN
5045,L,0,0.01924110226,0,0.29,TN
5047,M,0,0.03153836658,0,0.29,TN
5057,M,0,0.09837509138,0,0.29,TN
5069,M,0,0.0008626199237,0,0.29,TN
5073,L,0,0.02397979244,0,0.29,TN
5079,M,0,0.002542846968,0,0.29,TN
5084,L,0,0.1741279984,0,0.29,TN
5087,L,0,0.009936044312,0,0.29,TN
5088,M,0,0.01628597407,0,0.29,TN
5091,M,0,0.009144304775,0,0.29,TN
5092,L,0,0.1394365804,0,0.29,TN
5096,M,0,0.009316213463,0,0.29,TN
5097,H,0,0.009420616519,0,0.29,TN
5107,L,0,0.004344259664,0,0.29,TN
5111,M,0,0.003801747867,0,0.29,TN
5114,L,0,0.03092699735,0,0.29,TN
5120,L,0,0.03048851993,0,0.29,TN
5122,L,0,0.02710950959,0,0.29,TN
5125,M,0,0.001314429026,0,0.29,TN
5127,L,0,0.0123852124,0,0.29,TN
5130,M,0,0.004655654892,0,0.29,TN
5131,L,0,0.004141981703,0,0.29,TN
5143,L,0,0.0976242921,0,0.29,TN
5148,L,0,0.08809080596,0,0.29,TN
5149,L,0,0.08745552522,0,0.29,TN
5150,L,0,0.003707974795,0,0.29,TN
5165,M,0,0.008387421427,0,0.29,TN
5170,L,0,0.0009445699355,0,0.29,TN
5172,M,0,0.1567822744,0,0.29,TN
5183,L,0,0.002272447203,0,0.29,TN
5185,L,0,0.004628818686,0,0.29,TN
5196,L,0,0.002325910632,0,0.29,TN
5203,L,0,0.2248732647,0,0.29,TN
5207,H,0,0.001710967909,0,0.29,TN
5208,M,0,0.002538345587,0,0.29,TN
5210,M,0,0.004979603219,0,0.29,TN
5212,L,0,0.07532465327,0,0.29,TN
5215,L,0,0.002260045527,0,0.29,TN
5219,L,0,0.04712682125,0,0.29,TN
5226,M,0,0.05364455174,0,0.29,TN
5245,L,0,0.002272447203,0,0.29,TN
5256,M,0,0.04303264292,0,0.29,TN
5269,L,0,0.01974791888,0,0.29,TN
5271,L,0,0.4761439174,1,0.29,FP
5283,H,0,0.1024120641,0,0.29,TN
5287,L,0,0.01010550439,0,0.29,TN
5291,L,0,0.002493417884,0,0.29,TN
5292,L,0,0.05847392824,0,0.29,TN
5296,L,0,0.1798068057,0,0.29,TN
5303,L,0,0.01013506561,0,0.29,TN
5306,H,0,0.0243972789,0,0.29,TN
5308,L,0,0.3139116445,1,0.29,FP
5314,M,0,0.01231546328,0,0.29,TN
5324,M,0,0.05400821391,0,0.29,TN
5325,M,0,0.009820424325,0,0.29,TN
5326,L,0,0.00219512216,0,0.29,TN
5329,M,0,0.05056298652,0,0.29,TN
5346,L,0,0.004385710131,0,0.29,TN
5347,L,0,0.001486456346,0,0.29,TN
5351,M,0,0.00587152371,0,0.29,TN
5357,H,0,0.01145893305,0,0.29,TN
5358,L,0,0.004706507149,0,0.29,TN
5364,L,0,0.001406397224,0,0.29,TN
5366,L,0,0.002060806416,0,0.29,TN
5368,M,0,0.009022684669,0,0.29,TN
5376,L,0,0.002210094262,0,0.29,TN
5378,L,0,0.003334783176,0,0.29,TN
5384,L,0,0.07380824785,0,0.29,TN
5392,L,0,0.2989916277,1,0.29,FP
5400,H,1,0.3275955085,1,0.29,TP
5404,L,0,0.02416273333,0,0.29,TN
5407,L,0,0.297567294,1,0.29,FP
5418,L,0,0.02849418973,0,0.29,TN
5423,M,0,0.03653440853,0,0.29,TN
5424,L,0,0.001185426544,0,0.29,TN
5425,L,0,0.3361794429,1,0.29,FP
5428,L,0,0.04671055687,0,0.29,TN
5434,L,0,0.02269978489,0,0.29,TN
5437,M,0,0.01049808515,0,0.29,TN
5449,L,0,0.01649458622,0,0.29,TN
5453,M,0,0.006524408893,0,0.29,TN
5454,L,0,0.003213746186,0,0.29,TN
5468,L,0,0.06913086284,0,0.29,TN
5478,L,0,0.01408761644,0,0.29,TN
5479,L,0,0.009150300929,0,0.29,TN
5483,L,0,0.003455017944,0,0.29,TN
5484,M,0,0.008575726542,0,0.29,TN
5486,L,0,0.4929193385,1,0.29,FP
5490,L,0,0.359425943,1,0.29,FP
5497,M,0,0.008322141663,0,0.29,TN
5500,H,0,0.02649708941,0,0.29,TN
5504,H,0,0.01883559621,0,0.29,TN
5506,L,0,0.004816947736,0,0.29,TN
5523,L,0,0.01105433618,0,0.29,TN
5524,M,0,0.00180583986,0,0.29,TN
5528,M,0,0.001656552014,0,0.29,TN
5535,M,0,0.002566795205,0,0.29,TN
5540,H,0,7.228852714e-05,0,0.29,TN
5542,L,0,0.01140461543,0,0.29,TN
5544,L,0,0.5837995382,1,0.29,FP
5548,M,0,0.02461924644,0,0.29,TN
5550,H,0,0.5268380273,1,0.29,FP
5554,L,0,0.6992304832,1,0.29,FP
5560,M,0,0.002912978652,0,0.29,TN
5564,M,0,0.00999918538,0,0.29,TN
5568,M,0,0.1167388644,0,0.29,TN
5569,L,0,0.003535556528,0,0.29,TN
5575,L,0,0.6153930945,1,0.29,FP
5583,L,0,0.009866399525,0,0.29,TN
5591,M,0,0.6098456215,1,0.29,FP
5592,L,0,0.003553510323,0,0.29,TN
5595,L,0,0.007739273845,0,0.29,TN
5597,M,0,0.008912849714,0,0.29,TN
5601,L,0,0.003397876036,0,0.29,TN
5621,L,0,0.001893299165,0,0.29,TN
5624,L,0,0.002246678555,0,0.29,TN
5634,L,0,0.0832706975,0,0.29,TN
5638,M,0,0.02149607446,0,0.29,TN
5641,L,0,0.1066362835,0,0.29,TN
5643,L,0,0.002110821887,0,0.29,TN
5644,L,0,0.004986662896,0,0.29,TN
5652,M,0,0.2403033716,0,0.29,TN
5657,M,0,0.5222403799,1,0.29,FP
5659,M,0,0.5952657602,1,0.29,FP
5664,M,0,0.0116477593,0,0.29,TN
5666,L,0,0.00496786728,0,0.29,TN
5671,L,0,0.04303104105,0,0.29,TN
5674,L,0,0.03241322219,0,0.29,TN
5680,M,0,0.03540547219,0,0.29,TN
5693,M,0,0.6947313041,1,0.29,FP
5696,L,0,0.004342662674,0,0.29,TN
5700,L,0,0.003644704755,0,0.29,TN
5701,L,0,0.007616883359,0,0.29,TN
5702,M,0,0.72572426,1,0.29,FP
5704,H,0,0.008549293985,0,0.29,TN
5706,L,0,0.004898793339,0,0.29,TN
5707,L,1,0.7707335896,1,0.29,TP
5715,L,0,0.002691001848,0,0.29,TN
5720,L,0,0.02171747214,0,0.29,TN
5727,M,0,0.08213770595,0,0.29,TN
5729,M,0,0.08110276456,0,0.29,TN
5733,L,0,0.04904491197,0,0.29,TN
5739,L,0,0.5616463951,1,0.29,FP
5743,L,0,0.05727422688,0,0.29,TN
5748,L,0,0.003535556528,0,0.29,TN
5783,L,0,0.001493199568,0,0.29,TN
5787,L,0,0.001811606107,0,0.29,TN
5788,L,0,0.002220985227,0,0.29,TN
5789,L,0,0.02094243067,0,0.29,TN
5792,M,0,0.01116670907,0,0.29,TN
5794,L,0,0.004881959949,0,0.29,TN
5796,M,0,0.005127171701,0,0.29,TN
5813,L,0,0.002203983895,0,0.29,TN
5818,L,0,0.04756380362,0,0.29,TN
5820,L,0,0.1760154361,0,0.29,TN
5821,L,0,0.09547241546,0,0.29,TN
5822,L,0,0.4414939018,1,0.29,FP
5828,L,0,0.005156930784,0,0.29,TN
5831,M,0,0.004130033124,0,0.29,TN
5838,M,0,0.007641232811,0,0.29,TN
5841,M,0,0.007306762785,0,0.29,TN
5845,L,0,0.002302969978,0,0.29,TN
5849,L,0,0.05843462025,0,0.29,TN
5853,H,0,0.004195503948,0,0.29,TN
5857,H,0,0.00822442152,0,0.29,TN
5871,L,0,0.01541809089,0,0.29,TN
5872,L,0,0.01646792504,0,0.29,TN
5875,M,0,0.005233355772,0,0.29,TN
5878,L,0,0.003007395036,0,0.29,TN
5879,L,0,0.004109123605,0,0.29,TN
5884,L,0,0.006576216448,0,0.29,TN
5897,L,0,0.2799696079,0,0.29,TN
5898,M,0,0.002711689783,0,0.29,TN
5908,H,0,0.02388092164,0,0.29,TN
5912,M,0,0.3609399628,1,0.29,FP
5929,M,0,0.005882011828,0,0.29,TN
5945,M,0,0.001041522469,0,0.29,TN
5946,M,0,0.00484083119,0,0.29,TN
5954,M,0,0.002358347393,0,0.29,TN
5959,L,0,0.001870535004,0,0.29,TN
5968,L,0,0.01992345209,0,0.29,TN
5973,L,0,0.01201122517,0,0.29,TN
5979,L,0,0.007598273729,0,0.29,TN
5981,M,0,0.01724815779,0,0.29,TN
5987,L,0,0.164695437,0,0.29,TN
5989,H,0,0.4017747263,1,0.29,FP
5997,M,0,0.1904659595,0,0.29,TN
6001,H,0,0.02160718143,0,0.29,TN
6006,L,0,0.001915730599,0,0.29,TN
6013,H,0,0.0139195963,0,0.29,TN
6015,H,0,0.02555978949,0,0.29,TN
6016,M,0,0.005277635576,0,0.29,TN
6021,L,0,0.002346469331,0,0.29,TN
6023,L,0,0.006257108399,0,0.29,TN
6030,M,0,0.0159648645,0,0.29,TN
6033,L,0,0.006723696453,0,0.29,TN
6036,M,0,0.01744865963,0,0.29,TN
6045,M,0,0.002882398311,0,0.29,TN
6048,H,0,0.00689068375,0,0.29,TN
6053,L,0,0.00583841258,0,0.29,TN
6054,L,0,0.005822595537,0,0.29,TN
6058,L,0,0.009446949484,0,0.29,TN
6059,M,0,0.009296484664,0,0.29,TN
6068,L,0,0.007075071663,0,0.29,TN
6079,L,1,0.8174361054,1,0.29,TP
6091,L,0,0.01204221715,0,0.29,TN
6102,L,0,0.001436115082,0,0.29,TN
